0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0.032,0.076,0.119,0.158,0.194,0.226,0.254,0.285,0.315,0.34,0.372,0.399,0.43,0.458,0.488,0.513,0.533,0.56,0.588,0.612,0.636,0.663,0.685,0.711,0.735,0.763,0.786,0.809,0.835,0.857,0.874,0.892,0.917,0.944,0.973,0.999,1.021,1.043,1.064,1.088,1.105,1.118,1.129,1.141,1.153,1.163,1.17,1.171,1.171,1.171,1.171,1.171,1.171,1.171,1.171,1.171,1.171,1.171,1.171,1.171,1.171,1.171,1.171,1.171,1.171,1.171,1.171
-0.501,-0.501,-0.501,-0.501,-0.501,-0.501,-0.501,-0.501,-0.501,-0.501,-0.501,-0.501,-0.501,-0.483,-0.282,-0.205,-0.14,-0.086,-0.061,-0.03,-0.006,0.014,0.023,0.05,0.066,0.078,0.087,0.1,0.118,0.132,0.141,0.15,0.15,0.152,0.155,0.16,0.163,0.166,0.162,0.153,0.146,0.145,0.147,0.139,0.131,0.135,0.131,0.127,0.12,0.121,0.124,0.122,0.119,0.113,0.11,0.106,0.103,0.095,0.087,0.081,0.08,0.081,0.081,0.081,0.081,0.081,0.081,0.081,0.081,0.081,0.081,0.081,0.081,0.081,0.081,0.081,0.081,0.081,0.081,0.081,0.081
92.257,73.282,58.21,46.238,36.728,29.174,23.174,18.408,14.622,11.614,9.226,7.328,5.821,4.651,3.925,3.483,3.157,2.901,2.689,2.501,2.334,2.191,2.062,1.946,1.826,1.724,1.62,1.528,1.43,1.35,1.279,1.21,1.146,1.083,1.025,0.96,0.904,0.845,0.788,0.741,0.701,0.658,0.616,0.578,0.538,0.505,0.474,0.446,0.415,0.384,0.357,0.331,0.308,0.28,0.255,0.237,0.219,0.205,0.196,0.191,0.186,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184
2.168,2.168,2.168,2.168,2.168,2.168,2.168,2.168,2.168,2.168,2.168,2.168,2.168,2.168,2.167,2.162,2.153,2.141,2.127,2.113,2.098,2.08,2.061,2.044,2.019,1.998,1.97,1.945,1.914,1.889,1.867,1.837,1.804,1.774,1.744,1.709,1.679,1.643,1.608,1.567,1.532,1.497,1.454,1.419,1.391,1.361,1.319,1.272,1.221,1.174,1.133,1.091,1.053,1.007,0.974,0.949,0.926,0.903,0.88,0.86,0.846,0.844,0.844,0.844,0.844,0.844,0.844,0.844,0.844,0.844,0.844,0.844,0.844,0.844,0.844,0.844,0.844,0.844,0.844,0.844,0.844
5.55,5.55,5.55,5.55,5.55,5.55,5.55,5.55,5.55,5.55,5.55,5.55,5.55,5.467,4.35,3.783,3.333,2.967,2.75,2.5,2.4,2.15,2.017,1.933,1.817,1.7,1.517,1.467,1.283,1.25,1.117,1.117,1.067,0.933,0.883,0.817,0.8,0.683,0.683,0.617,0.55,0.583,0.533,0.5,0.433,0.417,0.4,0.35,0.333,0.267,0.217,0.167,0.117,0.117,0.067,0.067,0.05,0.033,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.448,4.448,4.448,4.448,4.448,4.448,4.448,4.448,4.448,4.448,4.448,4.448,4.448,4.346,2.812,2.607,2.505,2.352,1.943,1.892,1.789,1.534,1.534,1.38,1.38,1.329,1.125,1.074,0.971,0.971,0.92,0.869,0.869,0.818,0.818,0.869,0.869,0.818,0.818,0.818,0.767,0.716,0.665,0.767,0.716,0.716,0.716,0.665,0.665,0.716,0.767,0.716,0.869,0.818,0.869,0.869,0.869,0.971,0.971,0.971,0.971,0.971,0.971,0.971,0.971,0.971,0.971,0.971,0.971,0.971,0.971,0.971,0.971,0.971,0.971,0.971,0.971,0.971,0.971,0.971,0.971
-2.278,-2.278,-2.278,-2.278,-2.278,-2.278,-2.278,-2.278,-2.278,-2.278,-2.278,-2.278,-2.278,-2.278,-2.278,-2.278,-2.278,-2.278,-2.278,-2.278,-2.278,-2.278,-2.278,-2.278,-2.278,-2.278,-2.278,-2.278,-2.278,-2.278,-2.278,-2.278,-2.278,-2.278,-2.278,-2.278,-2.278,-2.278,-2.278,-2.278,-2.278,-2.278,-2.278,-2.278,-2.278,-2.278,-2.278,-2.278,-2.278,-2.278,-2.278,-2.278,-2.278,-2.278,-2.278,-2.278,-2.278,-2.278,-2.278,-2.278,-2.278,-2.278,-2.278,-2.278,-2.278,-2.278,-2.278,-2.278,-2.278,-2.278,-2.278,-2.278,-2.278,-2.278,-2.278,-2.278,-2.278,-2.278,-2.278,-2.278,-2.278
0.152,0.152,0.152,0.152,0.152,0.152,0.152,0.152,0.152,0.152,0.152,0.152,0.152,0.152,0.152,0.152,0.094,0.046,0.114,0.034,-0.011,0.087,0.064,0.109,0.185,0.201,0.183,0.198,0.177,0.183,0.157,0.151,0.134,0.148,0.117,0.149,0.143,0.188,0.119,0.126,0.125,0.139,0.152,0.121,0.032,-0.007,-0.01,-0.031,-0.031,-0.032,-0.043,-0.05,-0.065,-0.061,-0.072,-0.099,-0.141,-0.147,-0.146,-0.149,-0.145,-0.142,-0.142,-0.142,-0.142,-0.142,-0.142,-0.142,-0.142,-0.142,-0.142,-0.142,-0.142,-0.142,-0.142,-0.142,-0.142,-0.142,-0.142,-0.142,-0.142
3.28,3.28,3.28,3.28,3.28,3.28,3.28,3.28,3.28,3.28,3.28,3.28,3.28,3.25,2.836,2.638,2.47,2.32,2.185,2.092,2.006,1.844,1.759,1.609,1.426,1.304,1.189,1.053,0.92,0.794,0.723,0.604,0.503,0.385,0.311,0.155,0.06,-0.098,-0.13,-0.243,-0.333,-0.445,-0.576,-0.628,-0.603,-0.646,-0.742,-0.829,-0.94,-1.043,-1.124,-1.202,-1.264,-1.351,-1.398,-1.42,-1.425,-1.455,-1.49,-1.516,-1.542,-1.547,-1.547,-1.547,-1.547,-1.547,-1.547,-1.547,-1.547,-1.547,-1.547,-1.547,-1.547,-1.547,-1.547,-1.547,-1.547,-1.547,-1.547,-1.547,-1.547
0.152,0.152,0.152,0.152,0.152,0.152,0.152,0.152,0.152,0.152,0.152,0.152,0.152,0.171,0.312,0.527,0.661,0.78,0.99,1.04,1.101,1.294,1.38,1.483,1.631,1.71,1.773,1.838,1.876,1.913,1.926,1.956,1.988,2.018,2.027,2.049,2.054,2.064,2.061,2.07,2.071,2.06,2.033,2.027,2.035,2.017,1.994,1.968,1.932,1.884,1.839,1.796,1.761,1.707,1.676,1.663,1.664,1.648,1.628,1.612,1.591,1.585,1.585,1.585,1.585,1.585,1.585,1.585,1.585,1.585,1.585,1.585,1.585,1.585,1.585,1.585,1.585,1.585,1.585,1.585,1.585
