0,0,0,0,0,0,0,0,0,0,0,0,0,0.016,0.046,0.082,0.117,0.152,0.186,0.218,0.249,0.277,0.306,0.335,0.358,0.376,0.392,0.415,0.434,0.454,0.476,0.495,0.518,0.541,0.563,0.586,0.612,0.636,0.668,0.704,0.747,0.789,0.826,0.858,0.896,0.936,0.977,1.01,1.041,1.071,1.102,1.135,1.168,1.2,1.229,1.254,1.278,1.298,1.312,1.324,1.334,1.343,1.352,1.36,1.367,1.375,1.378,1.379,1.38,1.38,1.38,1.38,1.38,1.38,1.38,1.38,1.38,1.38,1.38,1.38,1.38
0.468,0.468,0.468,0.468,0.468,0.468,0.468,0.468,0.468,0.468,0.468,0.468,0.468,0.391,0.286,0.236,0.182,0.129,0.083,0.049,0.01,-0.014,-0.05,-0.064,-0.081,-0.109,-0.117,-0.129,-0.146,-0.164,-0.176,-0.183,-0.189,-0.2,-0.198,-0.2,-0.202,-0.203,-0.199,-0.186,-0.175,-0.162,-0.155,-0.151,-0.143,-0.135,-0.123,-0.118,-0.114,-0.11,-0.108,-0.1,-0.092,-0.08,-0.07,-0.059,-0.051,-0.042,-0.034,-0.031,-0.029,-0.03,-0.03,-0.029,-0.027,-0.026,-0.025,-0.022,-0.021,-0.021,-0.021,-0.021,-0.021,-0.021,-0.021,-0.021,-0.021,-0.021,-0.021,-0.021,-0.021
88.813,70.546,56.037,44.512,35.357,28.085,22.309,17.72,14.076,11.181,8.881,7.055,5.604,4.678,4.094,3.676,3.331,3.056,2.821,2.616,2.422,2.26,2.119,1.991,1.871,1.763,1.661,1.558,1.468,1.378,1.297,1.228,1.15,1.085,1.018,0.963,0.912,0.857,0.801,0.746,0.696,0.643,0.591,0.547,0.501,0.461,0.418,0.388,0.36,0.327,0.301,0.274,0.247,0.221,0.197,0.175,0.157,0.141,0.128,0.115,0.104,0.094,0.086,0.08,0.073,0.068,0.065,0.063,0.063,0.063,0.063,0.063,0.063,0.063,0.063,0.063,0.063,0.063,0.063,0.063,0.063
2.252,2.252,2.252,2.252,2.252,2.252,2.252,2.252,2.252,2.252,2.252,2.252,2.252,2.252,2.25,2.244,2.236,2.226,2.213,2.199,2.182,2.166,2.147,2.126,2.109,2.095,2.081,2.061,2.043,2.023,2.002,1.981,1.956,1.93,1.905,1.877,1.844,1.812,1.768,1.716,1.653,1.587,1.527,1.472,1.407,1.336,1.26,1.198,1.139,1.078,1.017,0.95,0.884,0.816,0.756,0.702,0.65,0.607,0.575,0.549,0.528,0.508,0.488,0.471,0.455,0.439,0.432,0.428,0.428,0.428,0.428,0.428,0.428,0.428,0.428,0.428,0.428,0.428,0.428,0.428,0.428
6.067,6.067,6.067,6.067,6.067,6.067,6.067,6.067,6.067,6.067,6.067,6.067,6.067,5.733,5.1,4.717,4.333,4.1,3.75,3.55,3.317,3.167,3.067,3.067,3.067,2.917,2.917,2.883,2.767,2.65,2.5,2.45,2.433,2.267,2.267,2.2,2.183,2.067,2.033,1.933,1.883,1.783,1.733,1.683,1.617,1.567,1.483,1.367,1.267,1.25,1.167,1.05,1,0.867,0.783,0.667,0.583,0.55,0.467,0.433,0.35,0.267,0.183,0.117,0.083,0.033,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.497,6.497,6.497,6.497,6.497,6.497,6.497,6.497,6.497,6.497,6.497,6.497,6.497,5.925,5.457,5.042,4.47,4.158,3.846,3.378,3.119,3.067,2.911,2.703,2.651,2.651,2.651,2.599,2.547,2.651,2.651,2.495,2.391,2.183,2.183,2.235,2.235,2.235,2.235,2.183,2.131,2.027,2.027,2.079,2.079,1.871,1.767,1.819,1.923,1.975,1.871,1.767,1.715,1.663,1.507,1.663,1.715,1.559,1.611,1.559,1.663,1.767,2.079,2.079,2.235,2.495,2.391,2.443,2.443,2.443,2.443,2.443,2.443,2.443,2.443,2.443,2.443,2.443,2.443,2.443,2.443
-2.322,-2.322,-2.322,-2.322,-2.322,-2.322,-2.322,-2.322,-2.322,-2.322,-2.322,-2.322,-2.322,-2.322,-2.322,-2.322,-2.322,-2.322,-2.322,-2.322,-2.322,-2.322,-2.322,-2.322,-2.322,-2.322,-2.322,-2.322,-2.322,-2.322,-2.322,-2.322,-2.322,-2.322,-2.322,-2.322,-2.322,-2.322,-2.322,-2.322,-2.322,-2.322,-2.322,-2.322,-2.322,-2.322,-2.322,-2.322,-2.322,-2.322,-2.322,-2.322,-2.322,-2.322,-2.322,-2.322,-2.322,-2.322,-2.322,-2.322,-2.322,-2.322,-2.322,-2.322,-2.322,-2.322,-2.322,-2.322,-2.322,-2.322,-2.322,-2.322,-2.322,-2.322,-2.322,-2.322,-2.322,-2.322,-2.322,-2.322,-2.322
-0.167,-0.167,-0.167,-0.167,-0.167,-0.167,-0.167,-0.167,-0.167,-0.167,-0.167,-0.167,-0.167,-0.167,-0.167,-0.167,-0.19,-0.228,-0.221,-0.082,-0.157,-0.097,-0.033,0.001,0.01,0.044,0.024,0.021,0.006,-0.002,0.028,0.045,-0.04,-0.047,-0.054,-0.106,-0.134,-0.134,-0.156,-0.169,-0.162,-0.173,-0.143,-0.172,-0.181,-0.141,-0.112,-0.099,-0.092,-0.081,-0.056,-0.043,-0.025,-0.013,0.016,0.013,0.01,-0,-0.005,-0.023,-0.041,-0.053,-0.071,-0.075,-0.064,-0.053,-0.036,-0.032,-0.032,-0.032,-0.032,-0.032,-0.032,-0.032,-0.032,-0.032,-0.032,-0.032,-0.032,-0.032,-0.032
1.387,1.387,1.387,1.387,1.387,1.387,1.387,1.387,1.387,1.387,1.387,1.387,1.387,1.538,1.761,1.848,1.941,2.028,2.082,2.045,2.096,2.054,2.016,1.94,1.895,1.868,1.842,1.788,1.76,1.723,1.637,1.558,1.547,1.475,1.384,1.334,1.247,1.14,1.002,0.823,0.597,0.387,0.166,0.031,-0.155,-0.393,-0.628,-0.792,-0.939,-1.084,-1.232,-1.379,-1.517,-1.644,-1.763,-1.842,-1.912,-1.961,-1.999,-2.02,-2.034,-2.049,-2.061,-2.077,-2.096,-2.115,-2.128,-2.134,-2.135,-2.135,-2.135,-2.135,-2.135,-2.135,-2.135,-2.135,-2.135,-2.135,-2.135,-2.135,-2.135
-0.167,-0.167,-0.167,-0.167,-0.167,-0.167,-0.167,-0.167,-0.167,-0.167,-0.167,-0.167,-0.167,-0.109,0.015,0.174,0.312,0.44,0.606,0.884,0.968,1.146,1.337,1.486,1.59,1.699,1.747,1.833,1.9,1.974,2.068,2.14,2.165,2.234,2.283,2.319,2.37,2.42,2.469,2.505,2.54,2.554,2.554,2.551,2.528,2.477,2.398,2.336,2.268,2.189,2.098,1.985,1.862,1.729,1.586,1.478,1.372,1.287,1.217,1.178,1.152,1.127,1.105,1.074,1.032,0.988,0.956,0.94,0.937,0.937,0.937,0.937,0.937,0.937,0.937,0.937,0.937,0.937,0.937,0.937,0.937
