0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,0.034,0.076,0.115,0.148,0.177,0.208,0.235,0.266,0.302,0.331,0.364,0.395,0.423,0.457,0.489,0.518,0.548,0.579,0.606,0.638,0.668,0.699,0.727,0.759,0.797,0.837,0.868,0.9,0.931,0.963,0.995,1.022,1.049,1.078,1.109,1.138,1.169,1.199,1.224,1.25,1.272,1.292,1.311,1.329,1.345,1.36,1.372,1.383,1.394,1.404,1.412,1.42,1.429,1.438,1.445,1.451,1.456,1.461,1.465,1.47,1.473,1.476,1.479,1.482,1.485
-0.012,-0.012,-0.012,-0.012,-0.012,-0.012,-0.012,-0.012,-0.012,-0.012,-0.012,-0.012,-0.012,-0.012,-0.012,0.006,0.058,0.072,0.065,0.069,0.067,0.072,0.062,0.05,0.046,0.037,0.028,0.027,0.018,0.009,0.002,-0.019,-0.028,-0.036,-0.046,-0.053,-0.056,-0.059,-0.062,-0.065,-0.065,-0.068,-0.071,-0.069,-0.068,-0.068,-0.068,-0.066,-0.066,-0.063,-0.06,-0.058,-0.054,-0.051,-0.047,-0.044,-0.041,-0.04,-0.037,-0.034,-0.032,-0.03,-0.03,-0.029,-0.028,-0.027,-0.026,-0.025,-0.023,-0.022,-0.022,-0.021,-0.021,-0.021,-0.021,-0.021,-0.02,-0.019,-0.018,-0.017,-0.016
132.78,105.47,83.776,66.545,52.859,41.987,33.352,26.492,21.044,16.715,13.278,10.547,8.378,6.655,5.286,4.232,3.541,3.065,2.713,2.448,2.236,2.061,1.899,1.759,1.633,1.523,1.418,1.324,1.235,1.153,1.078,1.007,0.943,0.883,0.829,0.779,0.732,0.689,0.647,0.609,0.57,0.527,0.492,0.456,0.424,0.393,0.364,0.338,0.314,0.29,0.267,0.245,0.222,0.199,0.18,0.162,0.147,0.133,0.119,0.106,0.095,0.084,0.076,0.069,0.063,0.057,0.051,0.047,0.042,0.037,0.033,0.03,0.027,0.024,0.022,0.02,0.018,0.016,0.015,0.013,0.012
1.506,1.506,1.506,1.506,1.506,1.506,1.506,1.506,1.506,1.506,1.506,1.506,1.506,1.506,1.506,1.506,1.505,1.502,1.496,1.49,1.483,1.474,1.465,1.453,1.438,1.425,1.407,1.39,1.374,1.352,1.33,1.309,1.286,1.261,1.238,1.21,1.183,1.153,1.125,1.093,1.052,1.009,0.974,0.936,0.899,0.861,0.82,0.786,0.751,0.713,0.671,0.632,0.589,0.547,0.511,0.475,0.444,0.414,0.387,0.361,0.337,0.315,0.297,0.281,0.265,0.25,0.238,0.226,0.213,0.2,0.188,0.18,0.172,0.165,0.159,0.152,0.147,0.142,0.138,0.133,0.129
8.233,8.233,8.233,8.233,8.233,8.233,8.233,8.233,8.233,8.233,8.233,8.233,8.233,8.233,8.233,8.1,7.783,7.533,7.2,6.967,6.767,6.6,6.4,6.15,5.967,5.883,5.717,5.5,5.333,5.1,5,4.733,4.6,4.467,4.333,4.283,4.117,3.95,3.85,3.767,3.6,3.433,3.367,3.25,3.15,2.967,2.883,2.867,2.75,2.617,2.633,2.617,2.55,2.417,2.3,2.233,2.117,2.067,2.017,1.9,1.783,1.75,1.667,1.567,1.45,1.367,1.25,1.233,1.233,1.117,1.017,0.95,0.9,0.817,0.717,0.7,0.6,0.533,0.517,0.45,0.367
7.462,7.462,7.462,7.462,7.462,7.462,7.462,7.462,7.462,7.462,7.462,7.462,7.462,7.462,7.462,7.658,7.609,7.167,6.873,6.676,6.676,6.431,6.333,6.136,5.793,5.646,5.4,5.204,5.155,4.909,4.713,4.566,4.467,4.32,4.222,4.124,3.829,3.682,3.584,3.682,3.633,3.584,3.633,3.829,3.829,3.927,3.829,3.731,3.682,3.731,3.731,3.927,4.026,3.976,3.731,3.731,3.78,3.78,3.78,3.78,3.78,3.78,3.829,3.976,3.878,3.976,4.271,4.369,4.566,4.516,4.615,4.762,4.713,5.007,5.155,5.253,5.351,5.351,5.253,5.351,5.449
-1.478,-1.478,-1.478,-1.478,-1.478,-1.478,-1.478,-1.478,-1.478,-1.478,-1.478,-1.478,-1.478,-1.478,-1.478,-1.478,-1.478,-1.478,-1.478,-1.478,-1.478,-1.478,-1.478,-1.478,-1.478,-1.478,-1.478,-1.478,-1.478,-1.478,-1.478,-1.478,-1.478,-1.478,-1.478,-1.478,-1.478,-1.478,-1.478,-1.478,-1.478,-1.478,-1.478,-1.478,-1.478,-1.478,-1.478,-1.478,-1.478,-1.478,-1.478,-1.478,-1.478,-1.478,-1.478,-1.478,-1.478,-1.478,-1.478,-1.478,-1.478,-1.478,-1.478,-1.478,-1.478,-1.478,-1.478,-1.478,-1.478,-1.478,-1.478,-1.478,-1.478,-1.478,-1.478,-1.478,-1.478,-1.478,-1.478,-1.478,-1.478
0.204,0.204,0.204,0.204,0.204,0.204,0.204,0.204,0.204,0.204,0.204,0.204,0.204,0.204,0.204,0.204,0.204,0.204,0.254,0.268,0.166,0.053,0.071,0.077,0.011,-0.01,-0.024,-0.007,0.023,0.026,0.075,0.069,0.079,0.138,0.147,0.165,0.166,0.171,0.152,0.174,0.142,0.163,0.175,0.214,0.233,0.239,0.252,0.249,0.246,0.226,0.205,0.207,0.207,0.196,0.191,0.197,0.206,0.196,0.179,0.176,0.174,0.174,0.169,0.162,0.153,0.144,0.137,0.13,0.125,0.113,0.107,0.102,0.097,0.095,0.085,0.076,0.069,0.066,0.064,0.063,0.063
1.502,1.502,1.502,1.502,1.502,1.502,1.502,1.502,1.502,1.502,1.502,1.502,1.502,1.502,1.502,1.464,1.34,1.287,1.252,1.199,1.197,1.19,1.164,1.137,1.122,1.102,1.065,0.994,0.931,0.865,0.76,0.727,0.653,0.526,0.456,0.356,0.271,0.176,0.112,-0.002,-0.086,-0.223,-0.323,-0.459,-0.567,-0.659,-0.758,-0.826,-0.89,-0.944,-1,-1.067,-1.132,-1.183,-1.227,-1.274,-1.313,-1.335,-1.352,-1.373,-1.392,-1.407,-1.416,-1.424,-1.429,-1.434,-1.438,-1.442,-1.447,-1.449,-1.452,-1.454,-1.456,-1.458,-1.458,-1.459,-1.459,-1.46,-1.461,-1.463,-1.464
0.204,0.204,0.204,0.204,0.204,0.204,0.204,0.204,0.204,0.204,0.204,0.204,0.204,0.204,0.204,0.216,0.297,0.415,0.568,0.666,0.643,0.615,0.705,0.79,0.821,0.877,0.946,1.024,1.107,1.179,1.266,1.326,1.379,1.449,1.487,1.525,1.545,1.561,1.567,1.574,1.567,1.555,1.537,1.498,1.457,1.415,1.36,1.314,1.267,1.218,1.163,1.096,1.02,0.95,0.885,0.81,0.74,0.693,0.65,0.598,0.549,0.505,0.473,0.447,0.423,0.401,0.382,0.362,0.341,0.323,0.306,0.294,0.283,0.271,0.268,0.263,0.258,0.25,0.242,0.231,0.221
