0,0,0,0,0,0,0,0,0,0,0,0,0.006,0.041,0.087,0.131,0.172,0.21,0.245,0.274,0.305,0.332,0.359,0.383,0.406,0.429,0.455,0.477,0.497,0.519,0.538,0.557,0.571,0.593,0.614,0.651,0.673,0.693,0.718,0.743,0.766,0.79,0.815,0.837,0.858,0.883,0.909,0.925,0.946,0.979,1.014,1.041,1.07,1.104,1.133,1.15,1.165,1.182,1.199,1.213,1.22,1.222,1.227,1.233,1.233,1.233,1.233,1.233,1.233,1.233,1.233,1.233,1.233,1.233,1.233,1.233,1.233,1.233,1.233,1.233,1.233
-1.286,-1.286,-1.286,-1.286,-1.286,-1.286,-1.286,-1.286,-1.286,-1.286,-1.286,-1.286,-0.899,-0.558,-0.39,-0.279,-0.19,-0.106,-0.04,0.014,0.069,0.108,0.142,0.176,0.21,0.235,0.244,0.256,0.274,0.282,0.289,0.295,0.31,0.315,0.328,0.309,0.299,0.305,0.309,0.309,0.297,0.294,0.293,0.314,0.316,0.317,0.311,0.308,0.292,0.263,0.232,0.214,0.197,0.18,0.163,0.16,0.16,0.158,0.156,0.155,0.158,0.159,0.161,0.164,0.165,0.165,0.165,0.165,0.165,0.165,0.165,0.165,0.165,0.165,0.165,0.165,0.165,0.165,0.165,0.165,0.165
75.147,59.691,47.414,37.663,29.916,23.763,18.876,14.994,11.91,9.46,7.515,5.969,4.798,4.155,3.746,3.446,3.204,2.997,2.818,2.66,2.519,2.39,2.269,2.157,2.052,1.958,1.875,1.791,1.709,1.63,1.565,1.496,1.433,1.372,1.308,1.234,1.166,1.11,1.048,0.998,0.945,0.898,0.84,0.775,0.73,0.684,0.635,0.596,0.553,0.506,0.463,0.424,0.386,0.352,0.321,0.3,0.279,0.261,0.245,0.229,0.219,0.214,0.206,0.196,0.196,0.196,0.196,0.196,0.196,0.196,0.196,0.196,0.196,0.196,0.196,0.196,0.196,0.196,0.196,0.196,0.196
2.661,2.661,2.661,2.661,2.661,2.661,2.661,2.661,2.661,2.661,2.661,2.661,2.661,2.659,2.651,2.639,2.622,2.603,2.582,2.562,2.539,2.516,2.492,2.469,2.445,2.42,2.391,2.364,2.339,2.311,2.285,2.26,2.239,2.208,2.175,2.117,2.081,2.048,2.004,1.961,1.917,1.874,1.825,1.782,1.741,1.69,1.635,1.602,1.557,1.485,1.407,1.345,1.277,1.198,1.129,1.087,1.051,1.009,0.966,0.931,0.916,0.909,0.898,0.882,0.883,0.883,0.883,0.883,0.883,0.883,0.883,0.883,0.883,0.883,0.883,0.883,0.883,0.883,0.883,0.883,0.883
8.25,8.25,8.25,8.25,8.25,8.25,8.25,8.25,8.25,8.25,8.25,8.25,5.6,3.75,3.067,2.45,2.067,1.867,1.617,1.417,1.3,1.233,1.2,1.167,1.1,1,0.917,0.85,0.817,0.8,0.717,0.683,0.617,0.55,0.583,0.5,0.5,0.467,0.4,0.383,0.367,0.333,0.333,0.267,0.3,0.283,0.3,0.233,0.217,0.183,0.167,0.167,0.15,0.117,0.083,0.067,0.067,0.033,0.033,0.017,0.017,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.224,5.224,5.224,5.224,5.224,5.224,5.224,5.224,5.224,5.224,5.224,5.224,3.358,2.379,2.006,1.632,1.493,1.166,1.119,0.84,0.7,0.606,0.606,0.606,0.606,0.56,0.56,0.56,0.56,0.56,0.56,0.466,0.513,0.466,0.466,0.466,0.466,0.42,0.466,0.42,0.42,0.42,0.42,0.42,0.42,0.373,0.373,0.373,0.326,0.326,0.326,0.326,0.28,0.28,0.28,0.42,0.42,0.466,0.42,0.466,0.513,0.513,0.513,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56
-2.818,-2.818,-2.818,-2.818,-2.818,-2.818,-2.818,-2.818,-2.818,-2.818,-2.818,-2.818,-2.818,-2.818,-2.818,-2.818,-2.818,-2.818,-2.818,-2.818,-2.818,-2.818,-2.818,-2.818,-2.818,-2.818,-2.818,-2.818,-2.818,-2.818,-2.818,-2.818,-2.818,-2.818,-2.818,-2.818,-2.818,-2.818,-2.818,-2.818,-2.818,-2.818,-2.818,-2.818,-2.818,-2.818,-2.818,-2.818,-2.818,-2.818,-2.818,-2.818,-2.818,-2.818,-2.818,-2.818,-2.818,-2.818,-2.818,-2.818,-2.818,-2.818,-2.818,-2.818,-2.818,-2.818,-2.818,-2.818,-2.818,-2.818,-2.818,-2.818,-2.818,-2.818,-2.818,-2.818,-2.818,-2.818,-2.818,-2.818,-2.818
0.899,0.899,0.899,0.899,0.899,0.899,0.899,0.899,0.899,0.899,0.899,0.899,0.899,0.899,0.899,0.794,0.606,0.452,0.372,0.295,0.234,0.219,0.152,0.135,0.119,0.091,0.115,0.14,0.139,0.2,0.214,0.235,0.232,0.231,0.23,0.271,0.31,0.351,0.343,0.355,0.31,0.282,0.253,0.184,0.166,0.106,0.067,0.067,0.023,-0.05,-0.122,-0.165,-0.206,-0.251,-0.249,-0.24,-0.285,-0.352,-0.388,-0.376,-0.396,-0.398,-0.399,-0.392,-0.393,-0.393,-0.393,-0.393,-0.393,-0.393,-0.393,-0.393,-0.393,-0.393,-0.393,-0.393,-0.393,-0.393,-0.393,-0.393,-0.393
5.39,5.39,5.39,5.39,5.39,5.39,5.39,5.39,5.39,5.39,5.39,5.39,4.611,3.845,3.397,3.068,2.823,2.596,2.388,2.224,2.046,1.882,1.757,1.613,1.469,1.346,1.201,1.061,0.936,0.769,0.653,0.533,0.437,0.322,0.193,-0.006,-0.141,-0.296,-0.429,-0.568,-0.63,-0.72,-0.823,-0.897,-0.984,-1.052,-1.139,-1.211,-1.253,-1.31,-1.378,-1.451,-1.535,-1.638,-1.751,-1.829,-1.859,-1.882,-1.926,-1.99,-2.003,-2.014,-2.032,-2.062,-2.061,-2.061,-2.061,-2.061,-2.061,-2.061,-2.061,-2.061,-2.061,-2.061,-2.061,-2.061,-2.061,-2.061,-2.061,-2.061,-2.061
0.899,0.899,0.899,0.899,0.899,0.899,0.899,0.899,0.899,0.899,0.899,0.899,0.937,1.171,1.439,1.571,1.585,1.608,1.675,1.715,1.763,1.837,1.867,1.918,1.96,1.996,2.08,2.145,2.177,2.249,2.285,2.32,2.325,2.346,2.354,2.414,2.443,2.444,2.432,2.42,2.416,2.398,2.371,2.317,2.286,2.255,2.224,2.199,2.193,2.193,2.19,2.169,2.139,2.092,2.029,1.969,1.946,1.934,1.902,1.841,1.827,1.815,1.795,1.758,1.76,1.76,1.76,1.76,1.76,1.76,1.76,1.76,1.76,1.76,1.76,1.76,1.76,1.76,1.76,1.76,1.76
