0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.027,0.069,0.11,0.152,0.197,0.241,0.282,0.322,0.362,0.402,0.435,0.471,0.497,0.524,0.554,0.581,0.604,0.629,0.652,0.677,0.702,0.72,0.738,0.755,0.773,0.795,0.824,0.85,0.872,0.898,0.92,0.947,0.973,0.998,1.03,1.062,1.093,1.121,1.147,1.168,1.19,1.213,1.232,1.249,1.265,1.281,1.293,1.302,1.31,1.316,1.319,1.324,1.324,1.324,1.324,1.324,1.324,1.324,1.324,1.324,1.324,1.324,1.324,1.324,1.324,1.324,1.324,1.324
1.397,1.397,1.397,1.397,1.397,1.397,1.397,1.397,1.397,1.397,1.397,1.397,1.34,0.975,0.705,0.496,0.336,0.23,0.151,0.085,0.023,-0.017,-0.06,-0.096,-0.128,-0.15,-0.165,-0.177,-0.182,-0.191,-0.198,-0.21,-0.206,-0.206,-0.201,-0.208,-0.215,-0.213,-0.216,-0.212,-0.211,-0.205,-0.205,-0.212,-0.212,-0.204,-0.194,-0.18,-0.168,-0.159,-0.147,-0.136,-0.126,-0.117,-0.106,-0.095,-0.083,-0.073,-0.064,-0.057,-0.048,-0.038,-0.035,-0.035,-0.035,-0.035,-0.035,-0.035,-0.035,-0.035,-0.035,-0.035,-0.035,-0.035,-0.035,-0.035,-0.035,-0.035,-0.035,-0.035,-0.035
86.807,68.953,54.771,43.506,34.558,27.451,21.805,17.32,13.758,10.928,8.681,6.895,5.486,4.641,4.089,3.672,3.324,3.046,2.819,2.61,2.418,2.254,2.101,1.966,1.832,1.724,1.623,1.527,1.442,1.361,1.286,1.213,1.147,1.074,1.012,0.957,0.902,0.854,0.805,0.754,0.71,0.671,0.624,0.581,0.535,0.5,0.467,0.428,0.386,0.353,0.326,0.3,0.273,0.249,0.224,0.202,0.183,0.166,0.149,0.138,0.128,0.119,0.114,0.11,0.105,0.105,0.105,0.105,0.105,0.105,0.105,0.105,0.105,0.105,0.105,0.105,0.105,0.105,0.105,0.105,0.105
2.304,2.304,2.304,2.304,2.304,2.304,2.304,2.304,2.304,2.304,2.304,2.304,2.304,2.303,2.299,2.29,2.277,2.26,2.237,2.213,2.186,2.155,2.12,2.09,2.053,2.026,1.994,1.96,1.926,1.896,1.864,1.831,1.796,1.759,1.732,1.704,1.678,1.649,1.613,1.565,1.521,1.482,1.436,1.396,1.346,1.297,1.249,1.187,1.122,1.06,1.002,0.948,0.903,0.857,0.808,0.766,0.73,0.693,0.657,0.633,0.613,0.595,0.581,0.573,0.564,0.563,0.563,0.563,0.563,0.563,0.563,0.563,0.563,0.563,0.563,0.563,0.563,0.563,0.563,0.563,0.563
15.3,15.3,15.3,15.3,15.3,15.3,15.3,15.3,15.3,15.3,15.3,15.3,14.9,11.667,9.467,7.533,6.283,5.55,4.867,4.317,3.75,3.35,2.983,2.617,2.3,2.083,1.917,1.8,1.667,1.583,1.533,1.5,1.433,1.383,1.333,1.267,1.217,1.183,1.133,1.1,1.033,0.967,0.933,0.933,0.917,0.867,0.8,0.733,0.733,0.717,0.633,0.583,0.55,0.5,0.45,0.35,0.25,0.2,0.183,0.117,0.1,0.05,0.033,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.827,16.827,16.827,16.827,16.827,16.827,16.827,16.827,16.827,16.827,16.827,16.827,16.293,12.393,9.241,7.425,6.036,5.128,4.274,3.472,3.045,2.671,2.297,2.03,1.923,1.816,1.763,1.603,1.549,1.442,1.389,1.282,1.229,1.015,1.015,1.015,0.962,1.068,1.068,1.068,1.015,0.962,0.962,0.962,1.015,1.015,1.068,1.068,1.015,1.068,1.068,1.122,1.175,1.175,1.175,1.175,1.122,1.122,1.335,1.335,1.442,1.496,1.496,1.549,1.603,1.603,1.603,1.603,1.603,1.603,1.603,1.603,1.603,1.603,1.603,1.603,1.603,1.603,1.603,1.603,1.603
-2.323,-2.323,-2.323,-2.323,-2.323,-2.323,-2.323,-2.323,-2.323,-2.323,-2.323,-2.323,-2.323,-2.323,-2.323,-2.323,-2.323,-2.323,-2.323,-2.323,-2.323,-2.323,-2.323,-2.323,-2.323,-2.323,-2.323,-2.323,-2.323,-2.323,-2.323,-2.323,-2.323,-2.323,-2.323,-2.323,-2.323,-2.323,-2.323,-2.323,-2.323,-2.323,-2.323,-2.323,-2.323,-2.323,-2.323,-2.323,-2.323,-2.323,-2.323,-2.323,-2.323,-2.323,-2.323,-2.323,-2.323,-2.323,-2.323,-2.323,-2.323,-2.323,-2.323,-2.323,-2.323,-2.323,-2.323,-2.323,-2.323,-2.323,-2.323,-2.323,-2.323,-2.323,-2.323,-2.323,-2.323,-2.323,-2.323,-2.323,-2.323
-0.859,-0.859,-0.859,-0.859,-0.859,-0.859,-0.859,-0.859,-0.859,-0.859,-0.859,-0.859,-0.859,-0.859,-0.859,-0.646,-0.373,-0.218,-0.134,-0.061,-0.067,-0.055,-0.005,0.052,-0.029,0.039,0.055,0.04,0.029,0.05,0.043,0.028,0.05,0.06,0.116,0.176,0.099,0.117,0.101,0.079,0.025,0.068,0.07,0.061,0.092,0.104,0.113,0.107,0.047,0.037,0.046,0.058,0.081,0.109,0.132,0.141,0.132,0.127,0.148,0.138,0.136,0.125,0.12,0.106,0.089,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087
-0.47,-0.47,-0.47,-0.47,-0.47,-0.47,-0.47,-0.47,-0.47,-0.47,-0.47,-0.47,-0.355,0.416,1.012,1.423,1.665,1.779,1.827,1.833,1.854,1.809,1.727,1.634,1.618,1.499,1.397,1.304,1.201,1.092,0.996,0.918,0.773,0.64,0.491,0.351,0.355,0.244,0.156,0.03,-0.045,-0.205,-0.329,-0.42,-0.577,-0.717,-0.849,-0.998,-1.098,-1.224,-1.352,-1.468,-1.569,-1.669,-1.764,-1.835,-1.884,-1.932,-1.989,-2.015,-2.039,-2.056,-2.069,-2.069,-2.07,-2.07,-2.07,-2.07,-2.07,-2.07,-2.07,-2.07,-2.07,-2.07,-2.07,-2.07,-2.07,-2.07,-2.07,-2.07,-2.07
-0.859,-0.859,-0.859,-0.859,-0.859,-0.859,-0.859,-0.859,-0.859,-0.859,-0.859,-0.859,-0.858,-0.785,-0.63,-0.232,0.239,0.599,0.887,1.145,1.326,1.51,1.716,1.889,1.977,2.111,2.206,2.282,2.344,2.406,2.456,2.503,2.538,2.567,2.583,2.61,2.619,2.623,2.63,2.622,2.618,2.591,2.571,2.56,2.518,2.461,2.397,2.311,2.245,2.159,2.057,1.953,1.851,1.742,1.624,1.525,1.448,1.368,1.27,1.219,1.166,1.124,1.097,1.095,1.092,1.092,1.092,1.092,1.092,1.092,1.092,1.092,1.092,1.092,1.092,1.092,1.092,1.092,1.092,1.092,1.092
2.464,2.464,2.464,2.464,2.464,2.464,2.464,2.464,2.464,2.464,2.464,2.464,2.464,2.464,2.464,2.464,2.464,2.464,2.464,2.464,2.464,2.464,2.464,2.464,2.464,2.464,2.464,2.464,2.464,2.464,2.464,2.464,2.464,2.464,2.464,2.464,2.464,2.464,2.464,2.464,2.464,2.464,2.464,2.464,2.464,2.464,2.464,2.464,2.464,2.464,2.464,2.464,2.464,2.464,2.464,2.464,2.464,2.464,2.464,2.464,2.464,2.464,2.464,2.464,2.464,2.464,2.464,2.464,2.464,2.464,2.464,2.464,2.464,2.464,2.464,2.464,2.464,2.464,2.464,2.464,2.464
-1.033,-1.033,-1.033,-1.033,-1.033,-1.033,-1.033,-1.033,-1.033,-1.033,-1.033,-1.033,-1.033,-1.033,-1.033,-1.138,-1.075,-1.133,-1.049,-0.94,-0.891,-0.813,-0.699,-0.676,-0.584,-0.518,-0.476,-0.43,-0.42,-0.356,-0.32,-0.246,-0.173,-0.134,-0.145,-0.102,-0.134,-0.083,-0.077,-0.035,-0.018,-0.033,-0.06,-0.057,-0.049,-0.066,-0.079,-0.048,-0.009,0.011,0.008,0.015,0,0.004,-0.007,-0.027,-0.041,-0.053,-0.069,-0.058,-0.047,-0.05,-0.051,-0.056,-0.06,-0.06,-0.06,-0.06,-0.06,-0.06,-0.06,-0.06,-0.06,-0.06,-0.06,-0.06,-0.06,-0.06,-0.06,-0.06,-0.06
-5.257,-5.257,-5.257,-5.257,-5.257,-5.257,-5.257,-5.257,-5.257,-5.257,-5.257,-5.257,-5.145,-4.362,-3.706,-3.141,-2.691,-2.291,-1.989,-1.74,-1.48,-1.275,-1.096,-0.9,-0.75,-0.647,-0.531,-0.415,-0.288,-0.228,-0.136,-0.078,-0.041,0.038,0.123,0.178,0.296,0.328,0.429,0.513,0.614,0.723,0.863,0.966,1.076,1.192,1.298,1.384,1.467,1.557,1.653,1.73,1.806,1.866,1.936,1.999,2.047,2.091,2.137,2.154,2.164,2.18,2.193,2.203,2.214,2.215,2.215,2.215,2.215,2.215,2.215,2.215,2.215,2.215,2.215,2.215,2.215,2.215,2.215,2.215,2.215
-1.033,-1.033,-1.033,-1.033,-1.033,-1.033,-1.033,-1.033,-1.033,-1.033,-1.033,-1.033,-1.038,-1.217,-1.457,-1.758,-1.867,-2.081,-2.144,-2.16,-2.207,-2.229,-2.212,-2.237,-2.22,-2.204,-2.207,-2.21,-2.227,-2.213,-2.21,-2.187,-2.185,-2.186,-2.197,-2.182,-2.173,-2.167,-2.152,-2.142,-2.124,-2.106,-2.067,-2.023,-1.976,-1.932,-1.886,-1.844,-1.797,-1.738,-1.67,-1.609,-1.544,-1.488,-1.415,-1.345,-1.29,-1.232,-1.167,-1.142,-1.131,-1.111,-1.09,-1.07,-1.048,-1.045,-1.045,-1.045,-1.045,-1.045,-1.045,-1.045,-1.045,-1.045,-1.045,-1.045,-1.045,-1.045,-1.045,-1.045,-1.045
