0,0,0,0,0,0,0,0,0,0,0,0,0,0.006,0.038,0.079,0.118,0.152,0.183,0.215,0.24,0.262,0.284,0.301,0.32,0.339,0.359,0.383,0.402,0.418,0.441,0.461,0.476,0.5,0.52,0.547,0.571,0.596,0.621,0.649,0.681,0.716,0.742,0.765,0.788,0.814,0.842,0.873,0.909,0.94,0.966,0.991,1.017,1.041,1.056,1.061,1.067,1.068,1.068,1.068,1.068,1.068,1.068,1.068,1.068,1.068,1.068,1.068,1.068,1.068,1.068,1.068,1.068,1.068,1.068,1.068,1.068,1.068,1.068,1.068,1.068
0.293,0.293,0.293,0.293,0.293,0.293,0.293,0.293,0.293,0.293,0.293,0.293,0.293,0.246,0.133,0.092,0.042,0.023,0.011,-0.009,-0.018,-0.022,-0.026,-0.036,-0.041,-0.034,-0.037,-0.027,-0.024,-0.039,-0.04,-0.035,-0.033,-0.027,-0.02,-0.01,-0.001,0.006,0.013,0.036,0.039,0.031,0.019,0.019,0.021,0.013,0.012,0.011,0.009,0.001,-0.004,-0.014,-0.024,-0.03,-0.036,-0.04,-0.042,-0.042,-0.042,-0.042,-0.042,-0.042,-0.042,-0.042,-0.042,-0.042,-0.042,-0.042,-0.042,-0.042,-0.042,-0.042,-0.042,-0.042,-0.042,-0.042,-0.042,-0.042,-0.042,-0.042,-0.042
84.499,67.12,53.315,42.35,33.64,26.721,21.225,16.86,13.392,10.638,8.45,6.712,5.332,4.291,3.714,3.334,3.05,2.823,2.63,2.471,2.343,2.225,2.11,2.001,1.91,1.836,1.749,1.671,1.597,1.521,1.45,1.385,1.323,1.26,1.213,1.16,1.107,1.056,1.004,0.951,0.898,0.843,0.791,0.749,0.718,0.685,0.651,0.61,0.567,0.528,0.49,0.463,0.436,0.41,0.391,0.381,0.374,0.373,0.373,0.373,0.373,0.373,0.373,0.373,0.373,0.373,0.373,0.373,0.373,0.373,0.373,0.373,0.373,0.373,0.373,0.373,0.373,0.373,0.373,0.373,0.373
2.367,2.367,2.367,2.367,2.367,2.367,2.367,2.367,2.367,2.367,2.367,2.367,2.367,2.367,2.365,2.359,2.35,2.34,2.327,2.313,2.299,2.286,2.272,2.26,2.247,2.232,2.216,2.195,2.178,2.163,2.14,2.12,2.104,2.078,2.054,2.021,1.991,1.958,1.925,1.886,1.838,1.786,1.744,1.707,1.669,1.625,1.576,1.52,1.455,1.396,1.346,1.296,1.244,1.196,1.165,1.155,1.143,1.141,1.141,1.141,1.141,1.141,1.141,1.141,1.141,1.141,1.141,1.141,1.141,1.141,1.141,1.141,1.141,1.141,1.141,1.141,1.141,1.141,1.141,1.141,1.141
1.283,1.283,1.283,1.283,1.283,1.283,1.283,1.283,1.283,1.283,1.283,1.283,1.283,1.183,1.05,0.85,0.783,0.783,0.75,0.767,0.683,0.6,0.567,0.533,0.517,0.5,0.433,0.4,0.4,0.367,0.317,0.283,0.25,0.25,0.25,0.217,0.2,0.183,0.183,0.167,0.167,0.15,0.15,0.133,0.117,0.117,0.117,0.117,0.083,0.083,0.083,0.05,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.525,1.525,1.525,1.525,1.525,1.525,1.525,1.525,1.525,1.525,1.525,1.525,1.525,1.474,1.373,1.271,1.22,1.169,1.017,0.915,0.864,0.763,0.712,0.712,0.661,0.61,0.559,0.407,0.407,0.458,0.407,0.356,0.356,0.356,0.356,0.356,0.356,0.305,0.356,0.305,0.305,0.254,0.254,0.254,0.254,0.254,0.254,0.254,0.305,0.356,0.356,0.407,0.356,0.458,0.458,0.458,0.458,0.458,0.458,0.458,0.458,0.458,0.458,0.458,0.458,0.458,0.458,0.458,0.458,0.458,0.458,0.458,0.458,0.458,0.458,0.458,0.458,0.458,0.458,0.458,0.458
-2.392,-2.392,-2.392,-2.392,-2.392,-2.392,-2.392,-2.392,-2.392,-2.392,-2.392,-2.392,-2.392,-2.392,-2.392,-2.392,-2.392,-2.392,-2.392,-2.392,-2.392,-2.392,-2.392,-2.392,-2.392,-2.392,-2.392,-2.392,-2.392,-2.392,-2.392,-2.392,-2.392,-2.392,-2.392,-2.392,-2.392,-2.392,-2.392,-2.392,-2.392,-2.392,-2.392,-2.392,-2.392,-2.392,-2.392,-2.392,-2.392,-2.392,-2.392,-2.392,-2.392,-2.392,-2.392,-2.392,-2.392,-2.392,-2.392,-2.392,-2.392,-2.392,-2.392,-2.392,-2.392,-2.392,-2.392,-2.392,-2.392,-2.392,-2.392,-2.392,-2.392,-2.392,-2.392,-2.392,-2.392,-2.392,-2.392,-2.392,-2.392
-0.003,-0.003,-0.003,-0.003,-0.003,-0.003,-0.003,-0.003,-0.003,-0.003,-0.003,-0.003,-0.003,-0.003,-0.003,-0.003,0.289,0.226,0.136,0.123,0.13,0.165,0.196,0.152,0.114,0.097,0.045,-0.003,0.016,0.008,0.058,0.067,0.102,0.057,0.077,0.105,0.047,0.106,0.156,0.192,0.218,0.204,0.154,0.081,0.067,0.077,0.042,-0.039,-0.1,-0.102,-0.105,-0.061,-0.013,0.026,0.037,0.044,0.049,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
1.806,1.806,1.806,1.806,1.806,1.806,1.806,1.806,1.806,1.806,1.806,1.806,1.806,1.904,2.123,2.178,2.173,2.17,2.164,2.142,2.097,2.029,1.961,1.953,1.928,1.866,1.841,1.775,1.691,1.671,1.548,1.456,1.362,1.293,1.179,1.02,0.951,0.775,0.604,0.403,0.219,0.082,0.025,-0.011,-0.11,-0.232,-0.328,-0.395,-0.499,-0.631,-0.743,-0.886,-1.032,-1.164,-1.229,-1.251,-1.277,-1.282,-1.282,-1.282,-1.282,-1.282,-1.282,-1.282,-1.282,-1.282,-1.282,-1.282,-1.282,-1.282,-1.282,-1.282,-1.282,-1.282,-1.282,-1.282,-1.282,-1.282,-1.282,-1.282,-1.282
-0.003,-0.003,-0.003,-0.003,-0.003,-0.003,-0.003,-0.003,-0.003,-0.003,-0.003,-0.003,-0.003,0.02,0.167,0.359,0.831,0.922,0.979,1.111,1.228,1.352,1.466,1.502,1.546,1.599,1.632,1.676,1.753,1.811,1.918,1.976,2.038,2.068,2.122,2.184,2.197,2.255,2.299,2.312,2.336,2.357,2.37,2.367,2.361,2.364,2.354,2.344,2.33,2.308,2.28,2.239,2.186,2.124,2.093,2.084,2.07,2.067,2.067,2.067,2.067,2.067,2.067,2.067,2.067,2.067,2.067,2.067,2.067,2.067,2.067,2.067,2.067,2.067,2.067,2.067,2.067,2.067,2.067,2.067,2.067
